feature_path,normalized_path,split,dataset,speaker_id,label,label_id,duration_seconds,feature_shape,n_mels,frames,clip_seconds,status,reject_reason
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part132_48f8e396fe_735145b54d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part132_48f8e396fe.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part133_6b328b4c93_e8bd572434.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part133_6b328b4c93.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part134_64baf880ac_853ed5c0eb.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part134_64baf880ac.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part135_11a0fc0707_48d61d401d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part135_11a0fc0707.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part136_2cc9d00e8c_56d5c138c2.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part136_2cc9d00e8c.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part137_7eda3f1a2f_d2b1b95a2b.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part137_7eda3f1a2f.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part138_892aaf3067_08339436fb.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part138_892aaf3067.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part139_e4d74662de_53405ea901.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part139_e4d74662de.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part140_1bce40ba1c_d4c7788592.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part140_1bce40ba1c.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part141_17d68e8170_c46a829626.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part141_17d68e8170.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part142_01d4e6cd51_779e6c4353.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part142_01d4e6cd51.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part143_1ff2f70e33_1913979e11.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part143_1ff2f70e33.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part144_efbe6cf842_42bb54e48d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part144_efbe6cf842.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part145_149e2411ff_d415b017d7.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part145_149e2411ff.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part146_31d1e22d4a_8b56f5fde7.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part146_31d1e22d4a.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part147_5d89d708e6_8cef0e045b.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part147_5d89d708e6.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part148_696258e912_a0bf604a09.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part148_696258e912.wav,train,datagroup1,v09,real,0,4.928000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part149_637705281b_3fbfccff64.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part149_637705281b.wav,train,datagroup1,v09,real,0,4.960000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part150_ad76fd80c3_ea9318cd33.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part150_ad76fd80c3.wav,train,datagroup1,v09,real,0,4.448000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part151_6c626d6adf_6ee50ba3ee.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part151_6c626d6adf.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part152_41a9133c94_7e1918dbf2.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part152_41a9133c94.wav,train,datagroup1,v09,real,0,4.352000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part153_664ac41a39_aa1c1d684a.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part153_664ac41a39.wav,train,datagroup1,v09,real,0,4.984063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part154_e4a4525bd2_cc422df45d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part154_e4a4525bd2.wav,train,datagroup1,v09,real,0,4.800000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part155_1e36e56239_afa7503610.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part155_1e36e56239.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part156_0a48596519_69765796a9.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part156_0a48596519.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part157_81710e244d_e0ed44c2e6.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part157_81710e244d.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part158_56815de077_05b5c811d8.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part158_56815de077.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part159_bb50cdc43a_41271283e0.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part159_bb50cdc43a.wav,train,datagroup1,v09,real,0,4.984063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part160_f5f5e12bb1_24ea51d2c1.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part160_f5f5e12bb1.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part161_1e814970c1_810e2fff6b.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part161_1e814970c1.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part162_edea058e92_5702f9620c.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part162_edea058e92.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part163_79b7dbc8f4_52844519ed.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part163_79b7dbc8f4.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part164_4e3146d305_06d6128e8f.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part164_4e3146d305.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part165_9c712a9cb3_339667307f.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part165_9c712a9cb3.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part166_9fea9dfb5f_73ea8d7929.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part166_9fea9dfb5f.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part167_36598f5a99_74dd68cfed.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part167_36598f5a99.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part168_cca2777c11_ea46328eef.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part168_cca2777c11.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part169_4b89087c0a_58b7e26669.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part169_4b89087c0a.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part170_f447242b1a_3b882afbc1.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part170_f447242b1a.wav,train,datagroup1,v09,real,0,4.640000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part171_011c7b7948_1099a5ca33.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part171_011c7b7948.wav,train,datagroup1,v09,real,0,4.952063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part172_67a80100f1_b34eed2998.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part172_67a80100f1.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part173_9a493dd4d5_c4842ad4e6.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part173_9a493dd4d5.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part174_55059b4f9a_407911656e.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part174_55059b4f9a.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part175_4dcd0057f8_c456cd08f9.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part175_4dcd0057f8.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part176_0b0f2d0230_08c1bdb2ec.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part176_0b0f2d0230.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part177_c679189e13_9309a20016.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part177_c679189e13.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part178_5bfaf43702_7deb4a472b.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part178_5bfaf43702.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part179_f0ff58d9c0_9ca64b3039.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part179_f0ff58d9c0.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part180_3f7d353b30_912d47532e.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part180_3f7d353b30.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part181_d5690f5dff_839a9136af.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part181_d5690f5dff.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part182_624c108a0c_378a0d6c5c.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part182_624c108a0c.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part183_c5adc92c7b_8745de05fd.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part183_c5adc92c7b.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part184_c336055b9e_3ba5c86855.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part184_c336055b9e.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part185_384b35cc1b_7fd5ffd03b.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part185_384b35cc1b.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part186_78874d1208_b0c5e5c76f.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part186_78874d1208.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part187_754ca93601_cff1a70ed7.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part187_754ca93601.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part188_9f286e60ad_a5ef66e816.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part188_9f286e60ad.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part189_cc10e3e01e_7604c58b7c.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part189_cc10e3e01e.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part190_595cdfad97_03082f18a2.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part190_595cdfad97.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part191_2cc823a1e3_0175f0a638.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part191_2cc823a1e3.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part192_bf814b8459_da0eefe0c3.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part192_bf814b8459.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part193_03c70714d8_e6ec6c3d1c.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part193_03c70714d8.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part194_793fa4717c_93d5e6b7ed.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part194_793fa4717c.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part195_64fa706c57_fc0edc8528.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part195_64fa706c57.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part196_1d6b69e9da_73e11f1fed.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part196_1d6b69e9da.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part197_f3e62aa468_7bdb0e3682.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part197_f3e62aa468.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part198_231a7d8592_267ebfe66d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part198_231a7d8592.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part199_8f356a79f8_c0ff02e4c7.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part199_8f356a79f8.wav,train,datagroup1,v09,real,0,4.896000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part200_1ac032e933_6ef1021b15.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part200_1ac032e933.wav,train,datagroup1,v09,real,0,4.896000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part201_09dc85c4a4_c822ee6e75.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part201_09dc85c4a4.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part202_7feb0b7195_9c8875c788.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part202_7feb0b7195.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part203_acb0df421f_5663077722.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part203_acb0df421f.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part204_8cbda655ac_3dce7cce88.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part204_8cbda655ac.wav,train,datagroup1,v09,real,0,5.016063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part205_42e1b9cfd4_28d6382138.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part205_42e1b9cfd4.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part206_87f1ab9399_7c0c2302ac.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part206_87f1ab9399.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part207_42a1af1881_897c50d78e.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part207_42a1af1881.wav,train,datagroup1,v09,real,0,4.792063,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v09_real_k01_part208_34173c47a9_f13c614c22.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v09\real\k01_part208_34173c47a9.wav,train,datagroup1,v09,real,0,4.992000,64x401,64,401,4.0,extracted,
