path,dataset,speaker_id,label,extension,file_size_bytes,duration_seconds,sample_rate,channels,readable,usable,reject_reason,sha1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0071.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,e6d1cca201b2a1f03f154a492fa8c6c2f3774c39
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0072.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,dcb1cce0db653ccab43202b4a4c688550d28698d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0073.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,70792429be307409853ca651bc9edfde9b7c0a6b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0074.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,539358f4c15d002cc45f831138c7b8c249547063
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0075.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,487d887453059b64b0e14e80522c3355cde6e969
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0076.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,a5b294898dd3100dd9c1fb6fb27f63e54a8a5efe
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0077.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,ca7f6911b2bd71c74e65f75e3489906633387f63
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0078.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,e934dfa2ab10911181834fec4802e435cb9052ec
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0079.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,cc3efabfa039301812173a24377a6133bccf7ddf
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0080.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,75c67413a185345d6f0c4b2c787e9c2b9ae02a5e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0081.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,904826af37be76a1fb8de924b9eb977f6d4cd1cf
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0082.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,64075d3bca1183c965de8a9974372317ce445ec3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0083.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,e4364b7425aa437bdc624c408e207aae93b1de3c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0084.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,0cd3b07311cc6e2100ebcdcb395620b5c89e5d6b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0085.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,5e72377cffaf2aa06a568aed2c66f3fbfc70cce9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0086.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,283d60906eb7d1d26c7520c59d139f8ae4b8c662
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0087.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,caf31785b33853981a16b719cef769acd6d16a19
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0088.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,256660d57daecc9beed0ffb0701846da0a5dc94a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0089.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,5f38e701f9c56b8f3b35a2f6cddb8ce7ee55f8e5
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0090.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,f057e36da2b8d60509da89d615204e0f9adc1f69
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0091.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,3712dd0b03c06f022edc1f6dec24a7c5d3b700fc
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0092.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,40f4ad10c646f0265a06e4ed2bda96cfe62a6327
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0093.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,590f5bba5f489df44e8257ca21bf058227db4407
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0094.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,b7b5590b08f0657b6bafba44edb8fbfe9d60553b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0095.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,24b59ad0c354932c0eba8c5273286ec418aef25e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0096.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,3272fb0181380e6fe023c6b57d713dfc6012c669
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0097.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,9170d314667785fe01cf46ff3853f84ee436ea01
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0098.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,46f21f173cd73f0cfc99326122fa252c086fbf63
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0099.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,7d20e97eab442b81e8623cd1da55b33571d100c5
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0100.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,d9211fa8d4ac666c96fe2e1c2efa5718e41a8fbb
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0101.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,c2ea6c049ec7a5320782ff8b21c62db45994cdfb
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0102.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,2d24f5a0e0517865c3a9f99e52c2b6fe666bead9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0103.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,9bd5de319a58b52efb1985e6bf18216e37c0c409
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0104.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,61e1591c6a965511286e129b2422821add56f289
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0105.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,1e3bc149abb902afc1addd12ef6909b73a80d2ba
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0106.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,9177603d67020951e8f81ea6cf6c923082d93434
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0107.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,727016f3c527679109f39246034e60d7b12aa473
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0108.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,9dfcd33be5f327cebb9bf1b546dda992c6b4b239
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0109.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,11fb0bd6873c78ff91dbcc5dc90cfceb68b8fb47
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0110.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,4b046b24409399ba5ced4458f2a72250eab5de0b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0111.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,09072a9481f3380f2ad813f5c82947eb2af2c186
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0112.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,c96c1a4e099e0e4a66c6b94ed2da5a3a4f621f3a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0113.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,4faf3143a965378a60fd2c01e12f4ad33a81530f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0114.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,903e1ba8581388a491b14ac52d35b8ac7f7b7486
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0115.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,f398d8e338dfab4f707d22731ebbb0833772274d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0116.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,bc3bce62f136d4c48f7d5b23af235048cde1cc93
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0117.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,d9c914d8465893d8fe18abd17e1be47b35a74d81
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0118.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,6ffa71ec0c52997b5a0c279087addd48b9bf28f6
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0119.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,61bde296012cc9d4feed68d19176bb1db13762d0
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0120.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,eb39ea8b42083267ab82e2b316690debc5748970
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0121.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,b9c18129c2a363fb6a60faf7250170e5f240861e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0122.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,d1f9c92e593ef3c63b99e8ce255f4487b5664550
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0123.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,256e2df2b4feb51be6c3d3ef97a738499868a4b3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0124.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,96885b4d70619608a166163faf16aea504311a5b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0125.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,6868968e474db94d6e76250418a6dbb100dbdb7e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0126.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,857a3b13370d4f681fa727ba77fd6d8a494d3f11
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0127.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,68cd2c9467f325c5e39127a94f9ab5d3b91734a6
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0128.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,dfcd53f4453f5f75fb644cbf1f8a83956e533fc3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0129.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,b6f7d88a7ac4bca4078750bb9a13e3b427ee33b9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0130.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,86a85a71b32f3554c0273135fa99b44bbdf4ea24
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0131.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,44882ee83b223abf16edc7e94f6cf1ff7c2f522f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0132.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,c0ea42cdafe6b1fdbca040e6c4f5f0b90cefe22e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0133.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,937257d1b6eaa960ee08d2c4968dab4e41a637a5
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0134.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,30c6320246aa9827747faba6e1c0fdf7f4902273
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0135.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,338f019f5ad5b16ed8f07854108d3462f98d3e84
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0136.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,3a3b583f9d0a01eae4b3be07d8276d837fc15b82
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0137.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,d24cdb6ee34070886842e452dc1d19addd33695a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0138.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,55c42ba6e9f8159686dded040a1c02ca12e3e5ef
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0139.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,ee01904253a135bc1abe065eefd65f691da35244
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0140.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,76bafb4005e00882e6f50d1d2b1131bcbbf61b4b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0141.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,ca819a30c06bd36250979d45ccbec43eb9c4ee2c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0142.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,80c14794fe1081ee5961a1e76c01d5ea5e67a930
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0143.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,fb430e77d5c2f492a4433c81763ab08e5b0ce2d0
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0144.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,8c98fd946eaec47490a4adbdd358f9148e19bee2
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0145.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,08bd50180afd93ed6d05ddc27cbd11cd1ea65e4d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0146.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,cc78c51621aa5e469c4dde3ccb732ce42a874f44
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0147.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,7e0697843c4474aabc84226418b27bdb44fb7fee
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0148.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,7e3442689e8d01c67879b0363794e66516f40910
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0149.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,dd52c4e011fdb70dadef4271d18185f0d3a72f86
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0150.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,270ee884ed34e37d9e2f160939293c39c809e8c1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0151.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,039cc2354cab59930d4da23b3159f4c25325acfc
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0152.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,b0a857ca6371e52a3f1120d744417e34a4a0286a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0153.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,d6f0847c9d60a1fb77da442229f9329e57b91ac2
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0154.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,f0bbd2f4758c3cda3d41468e8fa2d6153722957f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0155.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,8b1df8bf343275a39da8b318b571426a55b98e5f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0156.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,dca6f7754cb5b31bbac23e38721f8c5420e3154b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0157.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,7d47684377a4f2bbdb9a5d0b3aa4ba14a7d322f9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0158.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,68fc6be8948f0bc2f108deb2d81850e679306da4
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0159.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,c9358dda3b6e402f331b52fbb0105e37bd5a519a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0160.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,619f46fe7394da3882cfeecd493002cdccb42638
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0161.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,31941d2cb58186016100ea9eef8eb6df7f38ec88
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0162.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,38672cca88274bb927c6f2be407b31b2dd642d34
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0163.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,6d6740b6cbf7a7fb2f268516c0acedc6c002657c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0164.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,8599ae86b88cd6dcd9f5a5483e7f5b713cba2e78
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0165.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,6ee2eeeda7cc4ada8d7939c8b086be80bda0ddff
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0166.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,c0cb66701678ceaae0a842546a02d30d2a93b598
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0167.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,798f0cf16d00b56d5b4162662e47b055c0b06523
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0168.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,0d9ca2971b022197f0446a1948fff2b0745906fd
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0169.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,b169634cb02e29510c421e7e4d3af1475c495e38
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0170.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,4cf0afafb2ed1a04b3e599735185af23bcdfbbc5
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0171.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,6e24602b1ed932d0700d378752b791aba58b0e0e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0172.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,92fa18a00827ff7ed7cc034641a353154e496e25
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0173.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,2e0ff6424d1f0bf21e5ae4c8ec274e8c479c51e9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0174.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,3f495eb16c8bc94336187a1d31fa62b499a4d04a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0175.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,3976e7b58ce0f0fa87eb9552d7dbc85ac86f36bb
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0176.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,48f65bcc16d248e5af1e812a499df190221ad148
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0177.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,4cd6ca4df4b3334dacdf30f60e22b36f191feb56
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0178.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,7dfb690b2e9e01fa08450eb09ef4bf81e5bdef68
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0179.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,78fff68d8e506ead851ee2341b4be32861b5120e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0180.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,856ec5a8d40f22a764a4cb9346353434d8b39893
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0181.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,edc8cf7464633b8ba44955464c8d807ef1b4a9dc
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0182.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,9a810d905daa51be3aa05728cd450ddb71d1eec6
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0183.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,050e8d1458cae4f4a193c45113a411839d53fd24
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0184.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,c2855ee2b1bfb3a05ccfb21f412022266461a7c2
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0185.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,87abd50e50eea92ab45832ac97b50c6fc481d51c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0186.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,9baba3ba91d094ca5bfb07fa8be05cb2e4bfc489
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0187.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,6e64678472e5bdd4984d40554985f335ef0b5bb3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0188.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,ac6cc8d536504670014db53c171aa65275e80e8e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0189.wav,datagroup2,d_01,real,.wav,321614,10.048000,16000,1,True,True,,ba5f1eb8eea43db13fd69bf0ddd65432fb2c34f8
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0190.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,5ef0faa2418b9b086c99b5f9da2c07dbee512d98
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_01\really_voices\0191.wav,datagroup2,d_01,real,.wav,319566,9.984000,16000,1,True,True,,57f2b73dc70d6d931779f0b85c22d7ba15f0bf98
