source_path,normalized_path,dataset,speaker_id,label,source_extension,source_file_size_bytes,source_duration_seconds,normalized_duration_seconds,target_sample_rate,channels,status,reject_reason,source_sha1,normalized_sha1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0087.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0087_caf31785b3.wav,datagroup1,v15,real,.wav,319566,9.984000,9.984000,16000,1,normalized,,caf31785b33853981a16b719cef769acd6d16a19,76b61c6cabb0e597de952bb25982a850f653472e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0088.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0088_256660d57d.wav,datagroup1,v15,real,.wav,319566,9.984000,8.992000,16000,1,normalized,,256660d57daecc9beed0ffb0701846da0a5dc94a,26dea67cd62e6c35fbaf58b9688c1b95c11e4355
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0089.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0089_5f38e701f9.wav,datagroup1,v15,real,.wav,321614,10.048000,8.352000,16000,1,normalized,,5f38e701f9c56b8f3b35a2f6cddb8ce7ee55f8e5,8b18bd137d1e280eb71a1107743f316918d9aa82
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0090.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0090_f057e36da2.wav,datagroup1,v15,real,.wav,319566,9.984000,2.080000,16000,1,normalized,,f057e36da2b8d60509da89d615204e0f9adc1f69,eb3ce4e82a898dbaa36f72785c22fae6a692f1ff
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0091.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0091_3712dd0b03.wav,datagroup1,v15,real,.wav,319566,9.984000,7.584000,16000,1,normalized,,3712dd0b03c06f022edc1f6dec24a7c5d3b700fc,6535e3103651f9101a757c89185c878c3b195233
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0092.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0092_40f4ad10c6.wav,datagroup1,v15,real,.wav,319566,9.984000,4.544000,16000,1,normalized,,40f4ad10c646f0265a06e4ed2bda96cfe62a6327,c20384084d58ae8b55a4bd86dbac51a375608beb
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0093.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0093_590f5bba5f.wav,datagroup1,v15,real,.wav,321614,10.048000,4.608000,16000,1,normalized,,590f5bba5f489df44e8257ca21bf058227db4407,3fb250fbd9e48d71fbb8dad0fbc88aa1b27b0013
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0094.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0094_b7b5590b08.wav,datagroup1,v15,real,.wav,319566,9.984000,7.296000,16000,1,normalized,,b7b5590b08f0657b6bafba44edb8fbfe9d60553b,fdcd3ebb7f559929f1ce8c6fe818dc15a22b2c78
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0095.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0095_24b59ad0c3.wav,datagroup1,v15,real,.wav,319566,9.984000,5.120000,16000,1,normalized,,24b59ad0c354932c0eba8c5273286ec418aef25e,69d5a914e290ee1fd8a71fd91daae625ca8caab5
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0096.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0096_3272fb0181.wav,datagroup1,v15,real,.wav,319566,9.984000,7.552000,16000,1,normalized,,3272fb0181380e6fe023c6b57d713dfc6012c669,939fb809cf61cb04850213b506c08ef57ba3baa3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0097.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0097_9170d31466.wav,datagroup1,v15,real,.wav,321614,10.048000,2.688000,16000,1,normalized,,9170d314667785fe01cf46ff3853f84ee436ea01,d851760505d6de35804797c45d04b11a6498f0bc
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0098.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0098_46f21f173c.wav,datagroup1,v15,real,.wav,319566,9.984000,2.784000,16000,1,normalized,,46f21f173cd73f0cfc99326122fa252c086fbf63,68adf53282d21805adab3f862b4d49a4bc485a5a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0099.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0099_7d20e97eab.wav,datagroup1,v15,real,.wav,319566,9.984000,6.848000,16000,1,normalized,,7d20e97eab442b81e8623cd1da55b33571d100c5,e2adf65ef97d71159439ff2b17eb554b178e8f3b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0100.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0100_d9211fa8d4.wav,datagroup1,v15,real,.wav,319566,9.984000,9.952000,16000,1,normalized,,d9211fa8d4ac666c96fe2e1c2efa5718e41a8fbb,170b8ef06ec3d8d4b867a130257d13673f7975d8
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0101.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0101_c2ea6c049e.wav,datagroup1,v15,real,.wav,321614,10.048000,5.184000,16000,1,normalized,,c2ea6c049ec7a5320782ff8b21c62db45994cdfb,30b9f19e0f8819ae99283289cbe4bd29dd889223
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0102.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0102_2d24f5a0e0.wav,datagroup1,v15,real,.wav,319566,9.984000,9.632000,16000,1,normalized,,2d24f5a0e0517865c3a9f99e52c2b6fe666bead9,e5de24591ecf7a48d853567ee411fdf075bb3ee7
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0103.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0103_9bd5de319a.wav,datagroup1,v15,real,.wav,319566,9.984000,5.824000,16000,1,normalized,,9bd5de319a58b52efb1985e6bf18216e37c0c409,8e1f004f4272d6d0ed3a2661c7d58d5a1f575e46
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0104.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0104_61e1591c6a.wav,datagroup1,v15,real,.wav,319566,9.984000,9.120000,16000,1,normalized,,61e1591c6a965511286e129b2422821add56f289,79a556913f02f7435c471225217c84f799a80558
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0105.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0105_1e3bc149ab.wav,datagroup1,v15,real,.wav,321614,10.048000,10.048000,16000,1,normalized,,1e3bc149abb902afc1addd12ef6909b73a80d2ba,d540a86b15c8fb138d8976e6068d76aa2908b6c9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0106.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0106_9177603d67.wav,datagroup1,v15,real,.wav,319566,9.984000,9.568000,16000,1,normalized,,9177603d67020951e8f81ea6cf6c923082d93434,14d474c864f6472427bb290cdd0089e8f545831b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0107.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0107_727016f3c5.wav,datagroup1,v15,real,.wav,319566,9.984000,7.424000,16000,1,normalized,,727016f3c527679109f39246034e60d7b12aa473,522476b932ecbc5a5e385f9617ecefc4ce2c273f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0108.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0108_9dfcd33be5.wav,datagroup1,v15,real,.wav,319566,9.984000,8.960000,16000,1,normalized,,9dfcd33be5f327cebb9bf1b546dda992c6b4b239,6c6404790248cf521baf99d4e0950d4ebc128361
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0109.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0109_11fb0bd687.wav,datagroup1,v15,real,.wav,321614,10.048000,6.624000,16000,1,normalized,,11fb0bd6873c78ff91dbcc5dc90cfceb68b8fb47,e1bb746f731587b4bd1f40432f303630c74d8c54
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0110.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0110_4b046b2440.wav,datagroup1,v15,real,.wav,319566,9.984000,9.984000,16000,1,normalized,,4b046b24409399ba5ced4458f2a72250eab5de0b,521547abfb85de30681340d78751690a27601482
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0111.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0111_09072a9481.wav,datagroup1,v15,real,.wav,319566,9.984000,9.984000,16000,1,normalized,,09072a9481f3380f2ad813f5c82947eb2af2c186,fd4096eb1d9aeac0b1fda46c5182c0375bc64132
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0112.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0112_c96c1a4e09.wav,datagroup1,v15,real,.wav,319566,9.984000,9.984000,16000,1,normalized,,c96c1a4e099e0e4a66c6b94ed2da5a3a4f621f3a,e0f31a4e264b000bae11d1b00be5e9ba9afe223f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0113.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0113_4faf3143a9.wav,datagroup1,v15,real,.wav,321614,10.048000,10.048000,16000,1,normalized,,4faf3143a965378a60fd2c01e12f4ad33a81530f,cb98ad879eb32c7504a9a8376d18bea5f9e95d35
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0114.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0114_903e1ba858.wav,datagroup1,v15,real,.wav,319566,9.984000,8.224000,16000,1,normalized,,903e1ba8581388a491b14ac52d35b8ac7f7b7486,e9e50ca4470a32aa10bf1b518882d421020f2daf
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0115.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0115_f398d8e338.wav,datagroup1,v15,real,.wav,319566,9.984000,9.088000,16000,1,normalized,,f398d8e338dfab4f707d22731ebbb0833772274d,f00f04a3d5997946551167766f8c7616f5eb7433
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0116.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0116_bc3bce62f1.wav,datagroup1,v15,real,.wav,319566,9.984000,8.224000,16000,1,normalized,,bc3bce62f136d4c48f7d5b23af235048cde1cc93,621d77cf4739761cb5c87c15fc19e1d518271012
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0117.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0117_d9c914d846.wav,datagroup1,v15,real,.wav,321614,10.048000,1.504000,16000,1,normalized,,d9c914d8465893d8fe18abd17e1be47b35a74d81,7fa75c7d525aea7a8de74702448e45e8e6939bbd
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0118.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0118_6ffa71ec0c.wav,datagroup1,v15,real,.wav,319566,9.984000,1.600000,16000,1,normalized,,6ffa71ec0c52997b5a0c279087addd48b9bf28f6,2366221ef6a5ab1decf2637f5e053e05c326bb37
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0119.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0119_61bde29601.wav,datagroup1,v15,real,.wav,319566,9.984000,6.304000,16000,1,normalized,,61bde296012cc9d4feed68d19176bb1db13762d0,733efbc700df0227ac84c1635d499754b0730cec
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v15\really_voices\0120.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v15\real\0120_eb39ea8b42.wav,datagroup1,v15,real,.wav,319566,9.984000,6.816000,16000,1,normalized,,eb39ea8b42083267ab82e2b316690debc5748970,5c5d22dcb8274e97d0286d2c00a41ed4f624eb03
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0001.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0001_e40e2c5710.wav,datagroup1,v16,cloned,.mp3,117381,,5.062000,16000,1,normalized,,e40e2c5710aa9109632e9b86e84277bfb0df1a8c,0dda6264c8b564cd4497b1693131c93de367cd35
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0002.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0002_40e096272e.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,40e096272e58aa8acbd56e3267e27f8f3931f144,04da85dcab0d8b38c007973714166f161b54ccb3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0003.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0003_5c5bbaf216.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,5c5bbaf216557906a45409593c532a095c988923,e0e61e7fa168057eed440c65c21df740d8f7d498
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0004.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0004_e53bb8d6ed.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,e53bb8d6edc05bf6aed473e28064a573c220ad91,48eb9b74a928399ab8a72255b532b8270b80881f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0005.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0005_d383a7009d.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,d383a7009d6b1bdbae706cbcb98db41feebb4f62,908251622ffe6d4626d1cfc5f791a4fad953a75d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0006.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0006_3c29675966.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,3c296759668c6a5d886b0b6a6d9953cf860d8ffe,fdf32d0f82d56815d2fee2636f2515f14d3717ed
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0007.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0007_c8851277f7.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,c8851277f7daf9528a7c0a830c9bc4e59a4440d5,cddd2769bc06283cc9d82e33ef30a6a6fe0bfb3a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0008.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0008_96b9a020c5.wav,datagroup1,v16,cloned,.mp3,116545,,4.951562,16000,1,normalized,,96b9a020c50a2c0a0fb82b63bffa369635e9b766,432cc6321bb2e0c927a982c166506ceb08a4f41e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0009.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0009_836f9b27c7.wav,datagroup1,v16,cloned,.mp3,117381,,5.062000,16000,1,normalized,,836f9b27c734fc1f2d6c280c3f48ad9ef0fa9883,764ea4d1ea526647c281bbb05e1b2e3680b7fdcc
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0010.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0010_1ab4f4482c.wav,datagroup1,v16,cloned,.mp3,116545,,4.960000,16000,1,normalized,,1ab4f4482c4605e19fa82feab1818b891216e262,558dd598b1d4dc83f070ffeedcb5f497197c3f96
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0011.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0011_1bd0874f7d.wav,datagroup1,v16,cloned,.mp3,116545,,4.567563,16000,1,normalized,,1bd0874f7d9d1ee56effbe19d1e786bd7a948ffc,8ae5341abcff1f78bc0b4870844edccefcc801c3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0012.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0012_77f5942d65.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,77f5942d651875e67a6767d5c330106926b356fc,564df5873f5db7925b4afb017408370e3f6b86a4
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0013.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0013_45608ca9db.wav,datagroup1,v16,cloned,.mp3,116545,,4.951562,16000,1,normalized,,45608ca9db6ce17393c3fd1ad8ab9b666277440b,a1877769ed324fbb79cc795b95cf4462ed5dc2f3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0014.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0014_4c4b527387.wav,datagroup1,v16,cloned,.mp3,15452,,4.992000,16000,1,normalized,,4c4b5273879a7759367938545029d4071a5a5e9e,96c6de76d309b087414e94cf8d707488b0cd9321
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0015.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0015_34767fde3f.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,34767fde3f6ff5be58ad7cca1cd7a429f4f4b1a7,711eb7e78a88c555960ac0ee4a2c97d9e56b5ec9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0016.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0016_c2b096b862.wav,datagroup1,v16,cloned,.mp3,116545,,4.960000,16000,1,normalized,,c2b096b8626028c88c1539cff704ece1232274d0,96b0b73c48ef6228ec86cefc8781f8c4120fedcd
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0017.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0017_480f65eb89.wav,datagroup1,v16,cloned,.mp3,117381,,4.480000,16000,1,normalized,,480f65eb895cc3d07a25facc6cf26f6ecbfe915a,112202212bb8a30d8b718f4468d699b995b30631
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0018.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0018_05598ba6da.wav,datagroup1,v16,cloned,.mp3,116545,,4.416000,16000,1,normalized,,05598ba6da408a97990a4246857cb7b22ed448e8,98b0118ed0f9edd4b1bad81d30c23b9a6aac748f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0019.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0019_efd7c0d026.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,efd7c0d026e0f9132de15a27315f602fd40b1183,6acd8c62c01309dc4abd9c45a8f18505de188eee
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0020.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0020_d470ab433a.wav,datagroup1,v16,cloned,.mp3,116545,,5.015562,16000,1,normalized,,d470ab433a9fff629ca81e01cbecbe9865156812,e1c3f735ec1cf968d22462ef5339a4f4494f8e8d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0021.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0021_3c292108b1.wav,datagroup1,v16,cloned,.mp3,116545,,4.608000,16000,1,normalized,,3c292108b163fb2ff4e4aa7c4e36223f1ee91c9c,831055756e68b58a4101fe7991f5ef68636e6371
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0022.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0022_f060269f20.wav,datagroup1,v16,cloned,.mp3,97738,,5.015562,16000,1,normalized,,f060269f20a5671da3c47b8e1ba51785b3f84508,6070364f16ba7897b7a9b420c46f2cbf3e1478fa
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0023.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0023_f556350803.wav,datagroup1,v16,cloned,.mp3,97738,,4.896000,16000,1,normalized,,f556350803528f4b3dfc0b4d604208db771bb489,4ada6ad297925e25c5cb99a6e2a353708c38b24b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0024.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0024_b558bef215.wav,datagroup1,v16,cloned,.mp3,97738,,5.015562,16000,1,normalized,,b558bef21519405892692a1705cb36cbe0f2214a,881c5496b4e8b925b1c867955b4db522b868e45f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0025.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0025_76606d8268.wav,datagroup1,v16,cloned,.mp3,98574,,5.062000,16000,1,normalized,,76606d826859dcab29c5c63623c38d7ad64d6bba,af7f5bb7b87643a59be4ed0b1e792be88fbde687
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0026.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0026_657d368811.wav,datagroup1,v16,cloned,.mp3,97738,,5.015562,16000,1,normalized,,657d3688111f8fa840d2322a9758fba9dca73486,62520a28c45e5b0adcbc122b6b864088bbaad7c2
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0027.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0027_da49beb665.wav,datagroup1,v16,cloned,.mp3,97738,,5.015562,16000,1,normalized,,da49beb665f98675035737cade3aeb7d51bb1d94,272196910b7f4274185c734d47bbc311ca6f228d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0028.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0028_4f8dd6acbe.wav,datagroup1,v16,cloned,.mp3,97738,,4.992000,16000,1,normalized,,4f8dd6acbeaecf6d1f10a4b520a8faaa285d9605,dc511a80eb272a24ff6322d649b5bf809c9f04b2
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0029.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0029_14941d91c7.wav,datagroup1,v16,cloned,.mp3,97738,,5.015562,16000,1,normalized,,14941d91c74dc5b8d559b9f072c0b640de5c493c,be8b1ec5b3741f545aa0d8964f4c1bcc43c2c97e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0030.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0030_d340964623.wav,datagroup1,v16,cloned,.mp3,97738,,5.015562,16000,1,normalized,,d340964623509b12c9e8f6efb2a3c072da37608c,27d7e2e5b1485d9b28d7cb6c3badca523c6ae7a3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0031.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0031_a76bf31e96.wav,datagroup1,v16,cloned,.mp3,97738,,5.015562,16000,1,normalized,,a76bf31e967fcd73606abf828819fe4795a8996e,cb4675e412c957ba5c38e15679191ca04310d93a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v16\cloned_voices\0032.mp3,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v16\cloned\0032_43a45e1d7f.wav,datagroup1,v16,cloned,.mp3,97738,,5.015562,16000,1,normalized,,43a45e1d7fea32f1080c88dd678fd5f1d64eab95,a0abef879bde63db6cfc82da4b0223072aae479a
