normalized_path,source_path,dataset,speaker_id,label,duration_seconds,rms_dbfs,peak,active_ratio,source_extension,source_sha1,normalized_sha1,accepted,reject_reason,split
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_139_5ad55ea6ab.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_139.wav,datagroup2,d_04,cloned,10.016000,-16.968,0.950012,0.782748,.wav,5ad55ea6abb336fb14189bdc0771d10e806bb517,9a249e38fc797edbd1a4b80c6eaf1d06b13e04bd,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_140_5f785db77b.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_140.wav,datagroup2,d_04,cloned,9.728000,-16.537,0.949982,0.759868,.wav,5f785db77b665898222cca12a22928dae6cb4eae,af7263381f872f785e9a4d004b68c042b7bbbd56,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_141_017a6eac73.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_141.wav,datagroup2,d_04,cloned,9.792000,-18.895,0.949982,0.856209,.wav,017a6eac73f59e4538dcdaa90e05259e9a09f5d7,ef6a4e2ca19b49ce8623b1dd8d96df652102c838,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_142_e573a2d50b.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_142.wav,datagroup2,d_04,cloned,9.984000,-17.083,0.950012,0.737179,.wav,e573a2d50baa8ab227abea73cbfd98fa6c9023da,ff7ff7d96cabdd0f0b9a7fa3d005dbc611fd9a37,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_143_a31ce6518b.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_143.wav,datagroup2,d_04,cloned,10.048000,-22.328,0.950012,0.656051,.wav,a31ce6518b0d7ff67857869889aa75df8c73222e,85572531b4e94e34573af0009a3c77a990ca8d11,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_144_481642294a.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_144.wav,datagroup2,d_04,cloned,9.984000,-17.008,0.949982,0.903846,.wav,481642294aac2ce2bd62e0edd6452df7d9384279,cb7a98eec933b9ef2ba76c10bc5231bf7224e845,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_145_f3c5cd055d.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_145.wav,datagroup2,d_04,cloned,9.984000,-17.799,0.949982,0.823718,.wav,f3c5cd055df7f7093a58f11e2fbb012969ef9bfb,16ee30e31be981ccf70d32470ad76f1f226da9ed,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_146_1aecfc06ff.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_146.wav,datagroup2,d_04,cloned,9.760000,-20.405,0.949982,0.701639,.wav,1aecfc06ff1a5079a70f4a32fea3f7eead85c8bc,7e54f8845ec345fac89050ebc47cb4599722e5ba,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_147_d5f221b47e.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_147.wav,datagroup2,d_04,cloned,10.016000,-21.057,0.949982,0.875399,.wav,d5f221b47efa7d04447b523a53135904ea286c4b,dd1e22ed08655875dc69afbcf5dabdf6bd411a30,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_148_9cab081d57.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_148.wav,datagroup2,d_04,cloned,9.984000,-18.180,0.949982,1.000000,.wav,9cab081d57d0be51219b92fd3415e8f2582819fa,73e8a23a0843c108304ace843b5e030bf38d739e,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_149_dfb96309a6.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_149.wav,datagroup2,d_04,cloned,9.920000,-16.409,0.949982,0.980645,.wav,dfb96309a6e774f3eb6b807a83935ab71f79aafe,e7818b7d83ada89d515bf44184ff525163333060,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\cloned\segment_150_0f4004abfb.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\cloned_voices\segment_150.wav,datagroup2,d_04,cloned,9.888000,-17.698,0.949982,0.925566,.wav,0f4004abfb78b696661f4be2b34c78d1429c7834,4d23755d79cf143801a50b809e1f2d14788e844d,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_000_75f3ec4628.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_000.wav,datagroup2,d_04,real,9.728000,-9.523,0.949982,0.976974,.wav,75f3ec462872e5f7a6eb3eb617f0f00191ba0d77,ea31e3849ee896e217b0994b1ca0d1c9e8e23659,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_001_05ea89186e.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_001.wav,datagroup2,d_04,real,9.984000,-9.793,0.950012,0.967949,.wav,05ea89186ea61f5a438b9a1ff3a9db21b7ff1554,691cec2903e20a3d3886c2cc7e92d8a9b5cec2d8,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_002_7fe20584cb.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_002.wav,datagroup2,d_04,real,9.984000,-10.668,0.949982,0.971154,.wav,7fe20584cb3bc2864f48e1a374de6aad2c752add,279d4125f9de83f2636f8fde377ab11aef9aee8c,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_003_b3d6712a31.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_003.wav,datagroup2,d_04,real,9.984000,-9.843,0.950012,0.868590,.wav,b3d6712a3125f4f0344fab21f4d9e6cfe4c9de79,61aeb41e4635d5ac45127ac57b4515d2d9a70d39,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_004_efe08b1074.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_004.wav,datagroup2,d_04,real,10.016000,-10.842,0.950012,0.929712,.wav,efe08b1074cf31f44056337dbeb2f9baeaa7b351,bbe185acc09733041da99df5f1621d55a8cb2a92,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_005_faa98a810d.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_005.wav,datagroup2,d_04,real,9.984000,-9.044,0.950012,1.000000,.wav,faa98a810d155aaefdbf1e5c9472166122a95382,2bdc2d130d52f183f4ea9e72c5b46463b979418d,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_006_5d5d6297af.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_006.wav,datagroup2,d_04,real,9.984000,-8.689,0.950012,0.967949,.wav,5d5d6297afe6861d7bc128294db609a38f5ccfe3,311c8f88db1a503c227008082e698e74cca15c76,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_007_a599a523e7.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_007.wav,datagroup2,d_04,real,9.984000,-9.081,0.950012,1.000000,.wav,a599a523e733e4a13b6e80a5464cde1c1a2cd639,a85fad9c45fe3b74cb42c155befba71fb5221c06,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_008_b98046d6d1.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_008.wav,datagroup2,d_04,real,10.048000,-10.881,0.950012,0.888535,.wav,b98046d6d1ac1a176068f07ba31a14647beb6423,ff6b06292d042e5c99e550989740487394c3dfbd,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_009_c81dce1681.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_009.wav,datagroup2,d_04,real,9.984000,-9.093,0.950012,0.993590,.wav,c81dce1681279f19c1998239b0bf649944c00104,6436c9f492e56a0149232f51eaae5737fc70eaa0,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_010_d40db09f34.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_010.wav,datagroup2,d_04,real,9.984000,-9.098,0.950012,0.990385,.wav,d40db09f341151c704f588e3af832dec46f4ed01,0e133a2e30fceeca1bf63741df217b1708946be5,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_011_5866316b1b.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_011.wav,datagroup2,d_04,real,9.984000,-8.880,0.950012,0.993590,.wav,5866316b1be951ac4c6e1b9ff3eb74ad65c44e12,01e2c9612c43ea97d98058083829499f15a96f0f,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_012_f1b3c93329.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_012.wav,datagroup2,d_04,real,10.048000,-10.257,0.949982,1.000000,.wav,f1b3c93329cde39054feddddecf4758170380a78,95326daabe32848e12eccc457dbc95972aa4ab90,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_013_56f55baa7b.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_013.wav,datagroup2,d_04,real,9.984000,-10.810,0.950012,0.919872,.wav,56f55baa7baa52ef078a9589e415a1b88cec372a,b171800a9bee9006936b181527364ef721db52a5,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_014_36eb860502.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_014.wav,datagroup2,d_04,real,9.984000,-10.347,0.949982,0.996795,.wav,36eb860502edbb1b11df9e774b19a5cffb6cc02c,aa20388fef6c56f31b3019f07281de1a8cc6fa28,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_015_ca5427cce1.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_015.wav,datagroup2,d_04,real,9.984000,-9.037,0.950012,0.907051,.wav,ca5427cce1ba16cef3b027fb402bb386007512dc,f8d28c0763dac2b975d93dd476755ee1c6d7b4da,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_016_7e24a7d600.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_016.wav,datagroup2,d_04,real,10.048000,-9.979,0.950012,0.984076,.wav,7e24a7d6009e7dbf74704b3e1e80428ff0eda43b,5d68e94b2bacffc8a240ddec7c51dd5178624926,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_017_a253462564.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_017.wav,datagroup2,d_04,real,9.984000,-9.109,0.950012,0.993590,.wav,a253462564ae488ea136260c35c26b6ced2d18f5,2ad716d8ca99e597623905754374beb3cb24a583,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_018_f5586fd7ea.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_018.wav,datagroup2,d_04,real,9.984000,-9.356,0.950012,0.974359,.wav,f5586fd7ea223dcef2feb4e74d4ee67a1c55f641,6fe93a4c38fdde75f7849528e6e1e27118d6d52a,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_019_80bb57ccf0.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_019.wav,datagroup2,d_04,real,9.984000,-9.121,0.950012,1.000000,.wav,80bb57ccf0e86313d331442bed01f10265c679cb,e9debdc1ad4851d8bdf10eec01041284211ec13d,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_020_2d6749b595.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_020.wav,datagroup2,d_04,real,10.048000,-9.216,0.950012,1.000000,.wav,2d6749b595cd3b5090a72f9ee46ac8e6f57bfd8c,7a3be719311c0b210b43ec400fac27bf88564c4c,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_021_5246792edc.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_021.wav,datagroup2,d_04,real,9.984000,-11.356,0.950012,0.804487,.wav,5246792edc1017482dfba28a9e3daab05f276e92,7170481914d588a949434eba917f881a3c813b1a,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_022_cd8713f5c9.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_022.wav,datagroup2,d_04,real,9.984000,-9.340,0.950012,0.923077,.wav,cd8713f5c9696a9d6e8c7efd7c53510076a1ae64,c5a14ea7db62af8bea6a107db4a07c76fd486074,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_023_f1bd758a22.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_023.wav,datagroup2,d_04,real,9.984000,-9.157,0.950012,0.945513,.wav,f1bd758a22a354d72a43644a16ba7b2b6afd9b3d,f14afd0ae9bbc75b035a9d021aae52954801d58b,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_024_99e302fda3.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_024.wav,datagroup2,d_04,real,10.048000,-9.164,0.950012,0.914013,.wav,99e302fda379f667ab56314d120173cf4ad392ad,29c6b9917014d91ecc1bf633c82934acfa31e0d6,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_025_cf2bd02b05.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_025.wav,datagroup2,d_04,real,9.984000,-10.475,0.950012,0.916667,.wav,cf2bd02b05b33b9ff88417caf094591461164136,9549f5fb349b104abe1adcf94c29c0a41e0251da,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_026_8f9813be09.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_026.wav,datagroup2,d_04,real,9.984000,-10.747,0.950012,0.887821,.wav,8f9813be097ddfd380ac3f0063c59755cc8d9b65,96707600a51a6fd2e4ea894ad9475b73ce8b11ef,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_027_f3e0a7ff9c.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_027.wav,datagroup2,d_04,real,9.952000,-9.215,0.950012,0.993569,.wav,f3e0a7ff9ce77f21f3f6df94cd6097c301207d96,fdcfc6b70d06e15b0590a847cf6607fa9768d5b3,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_028_ffae533984.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_028.wav,datagroup2,d_04,real,10.048000,-10.925,0.950012,0.767516,.wav,ffae533984dd4a057fd9ab38c75930d95710de1a,61d4b19361657d30bb2df037a4aa411361e9c5c6,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_029_fda90291f3.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_029.wav,datagroup2,d_04,real,9.984000,-8.791,0.949982,0.996795,.wav,fda90291f3dcbe47086f258450653c1ab2dcc87e,13b9181862a3bef0701448d9a6e3efc46b5d83ba,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_030_2e0de99b34.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_030.wav,datagroup2,d_04,real,9.984000,-10.938,0.950012,0.897436,.wav,2e0de99b346d97d157e2257c6cfc8a7be7fee825,f6ecb794ebb218d7ce66f7b057ec7ea5a6e1f9a7,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_031_5fc4e8db7f.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_031.wav,datagroup2,d_04,real,9.984000,-8.188,0.950012,1.000000,.wav,5fc4e8db7f61502bee3af528a606ad9142460994,ee6d61fe6889d0bc95a1fda2a7ef3ab2e05f8337,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_032_338559a85a.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_032.wav,datagroup2,d_04,real,10.048000,-8.080,0.950012,1.000000,.wav,338559a85a56a67c3b80b32e8aacc8d4c27c7866,8159b6097e988a77526529f767526c864d21ab6f,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_033_a17914319e.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_033.wav,datagroup2,d_04,real,9.984000,-10.780,0.950012,0.939103,.wav,a17914319e9a8638a843630f4ea13ca1220130b5,ba32d197701fd5f824f457169b238968154d8e17,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_034_a9887f381a.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_034.wav,datagroup2,d_04,real,9.984000,-11.800,0.950012,0.814103,.wav,a9887f381a732a5e3d62333078bbcb56f09f354f,4f65395f34bf548b3c9c07e1439e18fcd4b5a30a,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_035_b238f59685.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_035.wav,datagroup2,d_04,real,9.984000,-9.512,0.950012,0.990385,.wav,b238f596859105691e734854e73285ec27ff6ea3,efdc0cdfcaf3f048fb4228373540bb80261be2cd,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_036_86396d16fe.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_036.wav,datagroup2,d_04,real,10.048000,-9.219,0.949982,0.914013,.wav,86396d16fe9ae8c1e7c71c4485fcd4fdbf16c33b,bba3ad4be60c7c9b39cc70a8b7586dfcc7f2239c,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_037_ae343f975c.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_037.wav,datagroup2,d_04,real,9.056000,-9.349,0.950012,0.932862,.wav,ae343f975c9cf4b4e274a7d348ea3acb8d929436,6a3d0dd07069d1a01bb481362b5065654deb3206,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_038_a8d58a1e64.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_038.wav,datagroup2,d_04,real,9.824000,-8.909,0.950012,0.941368,.wav,a8d58a1e64b484d2b2fa9908e3719783e81e6760,1c5b104bf8986c1002e65a2055d2dc9fc5b3f42e,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_039_e01b2dfb21.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_039.wav,datagroup2,d_04,real,9.984000,-8.492,0.950012,0.977564,.wav,e01b2dfb21b1936b0789f268bad876feb7c4ac32,d569eb8e33b48b21c35ce988fafa31d88a0a6762,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_040_b2b39b0026.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_040.wav,datagroup2,d_04,real,10.048000,-10.163,0.950012,0.984076,.wav,b2b39b0026fbb87ac371adb5c68213589af7cfbf,d7308a978f23fd0c517b511bd71540d7b0f328e5,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_041_366ce0d586.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_041.wav,datagroup2,d_04,real,9.984000,-10.140,0.950012,0.836538,.wav,366ce0d586da791ec601eb454da740493f1d6e5b,fd689630fc8ee6c091079acd69dd2a5783bfe72c,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_042_4a898f8099.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_042.wav,datagroup2,d_04,real,9.984000,-9.557,0.950012,0.955128,.wav,4a898f8099b1207f225e97b9c7e090386044ac62,7269c39e2f3006bb0585fcd2de2b4e0dee908080,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_043_07c4d3ace3.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_043.wav,datagroup2,d_04,real,9.984000,-8.943,0.950012,0.967949,.wav,07c4d3ace3052cda3dc326c4e73b4962be5a30f2,f9f28407b373bae439e4671e6a1d619acf9fcdb0,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_044_d01ec94d6a.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_044.wav,datagroup2,d_04,real,10.016000,-10.487,0.950012,0.952077,.wav,d01ec94d6a709922bd096d0a7c8b43732fd11b0f,4f0882d93d5aa1c93bf4833bbfc2beb908640d82,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_045_dd3c3c0535.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_045.wav,datagroup2,d_04,real,9.984000,-8.866,0.949982,0.983974,.wav,dd3c3c05356d6f4dda7700a1b5f6808d980e24f8,d325b41b0fc270624144252e30769786e12c07d5,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_046_1cda836dd3.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_046.wav,datagroup2,d_04,real,9.952000,-9.080,0.950012,1.000000,.wav,1cda836dd3de7789d2e9c22fd70414aec8a631e3,947a7dfb4f6b43169802a04c311522737f9f7d8e,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_047_e0bb7b6940.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_047.wav,datagroup2,d_04,real,9.696000,-10.746,0.950012,0.966997,.wav,e0bb7b6940c9dd61553cfce50b5254a6f4260002,04f65340e31da6aae4af7e4e1e1d4a8d88e0a680,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_048_fc277fbdf9.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_048.wav,datagroup2,d_04,real,9.728000,-9.597,0.950012,0.842105,.wav,fc277fbdf931a56e18e6309e8e77a45415101c1c,ba5182cefd352660081560f51544af6ed980374c,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_049_6708dc6cd0.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_049.wav,datagroup2,d_04,real,9.984000,-9.181,0.950012,0.971154,.wav,6708dc6cd0bbea23189eb161bd71930c8099fccc,648207b6dbcc026c9e59a23b6f9aaaee7ffc7180,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup2\d_04\real\segment_050_c4090366ca.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup2\d_04\really_voices\segment_050.wav,datagroup2,d_04,real,9.984000,-9.869,0.950012,0.900641,.wav,c4090366ca271a749f2537d89033d8771e4ef240,06715d5f34f72f0872db389f36d212369b0c878d,True,,train
